Date_Heure,y_true,randomforest,lgbm,elasticnet
2025-09-13 23:00:00,459.93,531.8226015262396,614.4377611852776,511.14986878732884
2025-09-14 00:00:00,561.52,508.0105706402627,560.6302863775786,477.66947689672435
2025-09-14 01:00:00,665.09,426.69322969442953,509.98465241103344,374.5987866309988
2025-09-14 02:00:00,677.21,389.58103494732734,485.1141242661439,337.998233448283
2025-09-14 03:00:00,525.86,418.45825737962565,444.6733876008901,369.63581642381075
2025-09-14 04:00:00,469.89,330.82741390566906,391.4719130667826,309.1444496593843
2025-09-14 05:00:00,250.23,277.48156216343335,354.49327582464235,260.6521877108321
2025-09-14 06:00:00,318.94,173.46823661627434,218.59468613970807,168.89460730420387
2025-09-14 07:00:00,250.62,222.29726772210003,270.39390086642226,206.4084573242302
2025-09-14 08:00:00,415.99,270.54628302064276,293.0466364991032,230.5349006394001
2025-09-14 09:00:00,560.66,305.79626581870923,323.80590180521267,254.259354075267
2025-09-14 10:00:00,462.45,209.51066146134318,252.98691616914215,150.81808172628539
2025-09-14 11:00:00,443.21,254.55781412625663,432.9344607726582,215.58401923959357
2025-09-14 12:00:00,479.23,349.346498521704,451.0087887053389,255.92378536872883
2025-09-14 13:00:00,522.91,458.9529595087748,607.4315210419337,363.02450795715697
2025-09-14 14:00:00,908.65,448.2104651303934,651.5678683324364,392.363973433364
2025-09-14 15:00:00,795.41,775.7210189502748,934.9236666344915,618.5042687740432
2025-09-14 16:00:00,835.17,506.21702089938043,589.1901067754336,447.0505038322594
2025-09-14 17:00:00,1334.32,888.2109125989716,938.6540874143933,1052.3541207382161
2025-09-14 18:00:00,1718.42,1417.0630866816764,1527.9941938781667,2260.713979555503
2025-09-14 19:00:00,1898.53,1637.2094887571825,1982.1854373779854,2976.9841786460947
2025-09-14 20:00:00,1915.0,1660.0975836869582,1957.738692750117,2849.5561743127055
2025-09-14 21:00:00,1899.87,1671.0891970629,1935.7539160580604,2553.4961827619927
2025-09-14 22:00:00,1909.08,1669.329068897479,1936.2583663244325,2270.4983094701015
2025-09-14 23:00:00,1896.69,1675.2186556224847,1910.891521451781,2039.6597693127176
2025-09-15 00:00:00,1907.94,1750.7177000989423,2047.15098059462,1807.2747232087852
2025-09-15 01:00:00,1911.23,1738.508245426976,2046.5880159380922,1836.41074538067
2025-09-15 02:00:00,1751.34,1729.5756743335846,1974.7545174185361,1759.1518334710222
2025-09-15 03:00:00,1762.32,1741.735850848859,1974.244786063124,1733.076756482627
2025-09-15 04:00:00,1888.59,1735.3412535002262,1903.90803545404,1648.728269127901
2025-09-15 05:00:00,1906.25,1719.5098819864404,1864.906487173679,1610.6350984134383
2025-09-15 06:00:00,1908.24,1745.4417429327166,2025.6183017841079,1907.7524939523992
2025-09-15 07:00:00,1907.54,1752.5550313144017,2024.6209149191493,1894.9970367819014
2025-09-15 08:00:00,1913.31,1748.8539365996826,1935.9831371600822,1809.04284596672
2025-09-15 09:00:00,1921.12,1732.0210462053415,1975.6488200426459,1726.9976360751957
2025-09-15 10:00:00,1912.05,1740.916115864498,2046.5759120675948,2627.043667106175
2025-09-15 11:00:00,1907.67,1743.9495984671685,2015.65521262921,2571.779072629304
2025-09-15 12:00:00,1356.81,1746.9797076046498,1969.4224125663225,2173.0435563681876
2025-09-15 13:00:00,1822.98,1742.5378720240242,1957.8689672360092,1978.4647903665502
2025-09-15 14:00:00,1905.28,1727.5347813286899,1968.7167380797655,1728.938377407408
2025-09-15 15:00:00,1836.66,1714.4971607408543,1892.767132384404,1642.498520388777
2025-09-15 16:00:00,1894.12,1723.177961098515,1835.3595291259303,1735.1887869949505
2025-09-15 17:00:00,1896.84,1694.9083932069889,1787.25680350241,1613.3734591911923
2025-09-15 18:00:00,1899.7,1690.4708537832175,1834.513093311187,1623.9004030757956
2025-09-15 19:00:00,1906.35,1684.7883543693922,1868.9613057331983,1644.6211370683604
2025-09-15 20:00:00,1906.89,1669.391824955321,1866.2290208189802,1614.742079095657
2025-09-15 21:00:00,1897.45,1652.106095622967,1841.0816614577307,1703.541003884925
2025-09-15 22:00:00,1839.49,1618.1461957527774,1982.4985031254134,1410.289139684539
2025-09-15 23:00:00,1804.55,1626.2648800496663,1865.026368235076,1848.4407285002167
2025-09-16 00:00:00,1786.68,1625.4171326854896,1835.435202858671,1972.2666823999857
2025-09-16 01:00:00,1808.43,1622.1291649125133,1901.4801107395622,1763.6711208927031
2025-09-16 02:00:00,1812.62,1623.2770824888767,1877.8796633945835,1793.0736341730133
2025-09-16 03:00:00,1858.47,1616.973159418525,1900.1328853246325,2115.4627041939766
2025-09-16 04:00:00,1889.34,1622.0415068429766,1871.8118018112382,2322.365197535163
2025-09-16 05:00:00,1894.27,1628.7452813494167,1916.2771319609749,2333.8265206264377
2025-09-16 06:00:00,1890.05,1646.8055999498083,1936.2917403994297,2391.527660947638
2025-09-16 07:00:00,1886.89,1652.6911414639733,1894.205229088622,2370.00402997712
2025-09-16 08:00:00,1892.24,1658.7888817436221,1883.1763720528047,2284.2980241284386
2025-09-16 09:00:00,1888.77,1657.9480626198135,1900.1197698362898,2292.9111668555292
2025-09-16 10:00:00,1896.78,1640.7635504720793,1840.6409814847482,2473.566022278579
2025-09-16 11:00:00,1894.12,1637.8754897058252,1846.9308936666066,2559.2839759947738
2025-09-16 12:00:00,1882.28,1640.786153447319,1908.2993840589334,2267.8037092624663
2025-09-16 13:00:00,1816.54,1626.9270829641118,1827.5675190366783,2111.699126149357
2025-09-16 14:00:00,1729.58,1451.2047995575645,1579.234723897428,1775.9998933626216
2025-09-16 15:00:00,1610.69,1421.3921780930418,1626.0749775100394,1685.3550358457383
2025-09-16 16:00:00,1070.15,1342.9881546944373,1572.9991926340608,1427.4600147266515
2025-09-16 17:00:00,1262.89,1339.9849182332619,1603.4953516281935,1478.4694168268095
2025-09-16 18:00:00,1297.7,1148.844125749622,1231.1380211059154,1092.6378263014374
2025-09-16 19:00:00,1169.55,1190.8891323270987,1370.3951029918908,1248.9865083057125
2025-09-16 20:00:00,1555.18,1162.8333690376185,1337.5138298590546,1135.150251048309
2025-09-16 21:00:00,1617.66,1018.8445354001176,1116.0514935474414,1000.2343860818382
2025-09-16 22:00:00,1379.19,1124.1315361670563,1163.8239806671488,1113.6710093748725
2025-09-16 23:00:00,1129.59,1011.608868132788,1047.9440347749928,951.7375438034594
2025-09-17 00:00:00,756.31,717.3485562967987,797.7642854629687,704.8560576088003
2025-09-17 01:00:00,856.54,623.0663888107382,664.3426945283271,595.8306083375463
2025-09-17 02:00:00,695.21,661.070355178981,761.2301902369211,640.5251655814693
2025-09-17 03:00:00,714.98,572.4416379452676,574.530880090465,498.95610947003246
2025-09-17 04:00:00,407.25,485.0775044877596,491.1927319082468,416.68878259974474
2025-09-17 05:00:00,367.18,558.7732660468874,569.287035901876,444.0009624051123
2025-09-17 06:00:00,402.87,587.7760073037377,622.867639291945,476.0974692880727
2025-09-17 07:00:00,265.32,459.83704428136963,387.7051387380616,315.7114001307926
2025-09-17 08:00:00,413.94,576.1277008400867,577.3108179500866,438.53567137911637
2025-09-17 09:00:00,698.19,1177.0476085639648,1283.9620414034378,1209.476179902087
2025-09-17 10:00:00,1643.99,1099.652214322766,1314.7515848636835,843.8712565967995
2025-09-17 11:00:00,1671.67,1392.9689777670544,1764.8907000884124,1448.0452687767067
2025-09-17 12:00:00,1864.53,1522.2257610694455,1907.2208812344143,1936.64571757078
2025-09-17 13:00:00,1867.83,1613.9337045018992,1883.7269075298025,2481.2029718550425
2025-09-17 14:00:00,1882.05,1614.98449628944,1894.8575358832402,2385.930456670259
2025-09-17 15:00:00,1882.58,1629.3366860924757,1807.2757920343324,2597.7838925940287
2025-09-17 16:00:00,1883.9,1651.908665315249,1753.9346365001802,2555.40146650482
2025-09-17 17:00:00,1874.2,1657.587183898956,1796.1332237818997,2449.204145683902
2025-09-17 18:00:00,1881.45,1662.4538344156292,1861.1234048639967,2497.098651794575
2025-09-17 19:00:00,1880.95,1664.687457752968,1795.2758027322525,2464.9200910481036
2025-09-17 20:00:00,1882.48,1660.8594593230187,1816.4318702671428,2388.928554650128
2025-09-17 21:00:00,1876.45,1668.2855220980316,1839.4144066815863,2407.0080412804714
2025-09-17 22:00:00,1880.07,1674.1258875618614,1930.9361032340612,2313.9328815135154
2025-09-17 23:00:00,1876.8,1655.6995830230892,1878.1504233948203,2202.668323807616
2025-09-18 00:00:00,1866.61,1667.7846352186982,1839.7260272829535,2160.8347208083587
2025-09-18 01:00:00,1875.97,1666.2019748843209,1848.2595466244545,2108.390900574083
2025-09-18 02:00:00,1865.36,1669.6912698386213,1834.3285502498802,2041.7309004374815
2025-09-18 03:00:00,1868.24,1656.2483127993057,1809.2803607699666,1972.2110466895197
2025-09-18 04:00:00,1827.32,1614.1624670366555,1803.5111954548458,1868.0177807922137
2025-09-18 05:00:00,1800.4,1554.7111098354726,1680.770403492848,1717.9295625429213
2025-09-18 06:00:00,1842.17,1487.1994603136482,1673.8292392139883,1635.1215015459238
2025-09-18 07:00:00,1847.14,1534.251679269887,1676.9206161724842,1680.995758313579
2025-09-18 08:00:00,1811.78,1555.3145844289804,1788.2017921406461,1786.8863659936742
2025-09-18 09:00:00,1825.64,1556.73403173195,1776.3732516444802,1758.55294985012
2025-09-18 10:00:00,1850.39,1455.6053963370814,1674.415164252709,1508.3284002315436
2025-09-18 11:00:00,1829.05,1450.021450152109,1704.024845491061,1491.5608876283866
2025-09-18 12:00:00,1863.81,1450.2032300377177,1721.8704861999313,1406.8223230842968
2025-09-18 13:00:00,1847.84,1474.8800268091613,1706.1832367514992,1540.073830060579
